id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUSq,fileID
1477,14,Beidou,20.2,5.25,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1478,16,Beidou,17.3,5.25,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1479,1,Galileo,11.4,4.48,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1480,7,Galileo,12.4,4.48,85,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1481,12,Galileo,20.1,4.48,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1482,24,Galileo,16.5,4.48,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1483,31,Galileo,19.2,4.48,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1484,2,Glonass,17.6,0.98,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1485,18,Glonass,15.7,0.98,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1486,9,Glonass,15.6,0.98,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1487,15,Glonass,16.7,0.98,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1488,19,Glonass,13.4,0.98,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1489,17,Glonass,14.1,0.98,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1490,3,Glonass,23.5,0.98,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1491,2,GPS,18.2,1.3,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1492,5,GPS,28.2,1.3,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1493,12,GPS,24.8,1.3,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1494,21,GPS,31.7,1.3,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1495,24,GPS,21.1,1.3,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1496,25,GPS,28.8,1.3,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1497,29,GPS,17.7,1.3,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1498,31,GPS,21.3,1.3,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1499,5,Beidou,24.8,1.03,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1500,13,Beidou,13.7,1.03,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1501,14,Beidou,21.1,1.03,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1502,16,Beidou,17.3,1.03,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1503,1,Galileo,11.4,1.33,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1504,7,Galileo,12.4,1.33,85,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1505,12,Galileo,22.2,1.33,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1506,24,Galileo,20.6,1.33,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1507,31,Galileo,18.8,1.33,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1508,2,Glonass,17.3,1.1,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1509,18,Glonass,15.7,1.1,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1510,9,Glonass,17.9,1.1,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1511,15,Glonass,20.2,1.1,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1512,19,Glonass,13.4,1.1,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1513,17,Glonass,20.5,1.1,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1514,3,Glonass,20.1,1.1,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1515,2,GPS,13.9,1.25,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1516,5,GPS,27.1,1.25,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1517,12,GPS,26.9,1.25,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1518,21,GPS,28.6,1.25,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1519,24,GPS,21.1,1.25,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1520,25,GPS,27.6,1.25,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1521,29,GPS,17.5,1.25,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1522,31,GPS,18.7,1.25,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1523,5,Beidou,25.1,0.93,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1524,13,Beidou,13.7,0.93,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1525,14,Beidou,21.1,0.93,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1526,16,Beidou,17.3,0.93,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1527,1,Galileo,14,1.3,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1528,7,Galileo,12.4,1.3,85,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1529,12,Galileo,18.3,1.3,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1530,24,Galileo,21.8,1.3,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1531,31,Galileo,18.8,1.3,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1532,2,Glonass,15.6,0.94,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1533,18,Glonass,15.7,0.94,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1534,9,Glonass,17.9,0.94,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1535,15,Glonass,22.3,0.94,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1536,19,Glonass,15,0.94,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1537,17,Glonass,18.2,0.94,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1538,3,Glonass,19.1,0.94,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1539,2,GPS,13.9,1.3,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1540,5,GPS,26,1.3,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1541,12,GPS,27.4,1.3,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1542,21,GPS,29.8,1.3,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1543,24,GPS,18.2,1.3,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1544,25,GPS,28,1.3,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1545,29,GPS,17.5,1.3,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1546,31,GPS,19.6,1.3,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1547,5,Beidou,25.1,1.03,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1548,13,Beidou,13.7,1.03,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1549,14,Beidou,14.1,1.03,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1550,16,Beidou,17.3,1.03,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1551,1,Galileo,20.7,1.33,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1552,7,Galileo,12.4,1.33,85,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1553,12,Galileo,19.1,1.33,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1554,24,Galileo,21.8,1.33,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1555,31,Galileo,18.8,1.33,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1556,2,Glonass,17,1.11,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1557,18,Glonass,15.7,1.11,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1558,9,Glonass,16.6,1.11,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1559,15,Glonass,26.8,1.11,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1560,19,Glonass,20.3,1.11,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1561,17,Glonass,22.5,1.11,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1562,3,Glonass,19.1,1.11,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1563,2,GPS,15.4,1.4,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1564,5,GPS,27.2,1.4,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1565,12,GPS,28,1.4,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1566,21,GPS,31.1,1.4,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1567,24,GPS,18.2,1.4,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1568,25,GPS,28.3,1.4,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1569,29,GPS,19.1,1.4,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1570,31,GPS,19.6,1.4,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1571,5,Beidou,25.1,1.1,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1572,13,Beidou,13.7,1.1,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1573,14,Beidou,14.1,1.1,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1574,16,Beidou,17.3,1.1,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1575,1,Galileo,24.7,1.46,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1576,12,Galileo,19.5,1.46,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1577,24,Galileo,18.3,1.46,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1578,31,Galileo,18.8,1.46,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1579,2,Glonass,19,0.94,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1580,18,Glonass,12,0.94,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1581,9,Glonass,19.3,0.94,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1582,15,Glonass,21.2,0.94,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1583,19,Glonass,17.6,0.94,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1584,17,Glonass,23.3,0.94,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1585,3,Glonass,18.3,0.94,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1586,2,GPS,15.5,1.35,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1587,5,GPS,26.8,1.35,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1588,12,GPS,26.9,1.35,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1589,21,GPS,31.3,1.35,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1590,24,GPS,19.8,1.35,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1591,25,GPS,27.4,1.35,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1592,29,GPS,21.5,1.35,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1593,31,GPS,16.5,1.35,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1594,5,Beidou,24,1.07,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1595,13,Beidou,11.7,1.07,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1596,14,Beidou,14.1,1.07,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1597,16,Beidou,16.8,1.07,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1598,1,Galileo,23.6,1.4,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1599,12,Galileo,17.5,1.4,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1600,24,Galileo,18,1.4,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1601,31,Galileo,18.8,1.4,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1602,2,Glonass,19,1.09,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1603,18,Glonass,18.6,1.09,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1604,9,Glonass,19.3,1.09,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1605,15,Glonass,22.6,1.09,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1606,19,Glonass,17.9,1.09,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1607,17,Glonass,20.1,1.09,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1608,3,Glonass,27.7,1.09,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1609,2,GPS,15.5,1.3,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1610,5,GPS,27.4,1.3,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1611,12,GPS,27.5,1.3,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1612,21,GPS,30.2,1.3,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1613,24,GPS,25.7,1.3,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1614,25,GPS,26.8,1.3,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1615,29,GPS,21.5,1.3,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1616,31,GPS,17.7,1.3,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1617,5,Beidou,24,1.03,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1618,13,Beidou,11.7,1.03,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1619,14,Beidou,15.9,1.03,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1620,16,Beidou,16.8,1.03,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1621,1,Galileo,23,1.33,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1622,12,Galileo,18.9,1.33,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1623,24,Galileo,18,1.33,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1624,31,Galileo,18.8,1.33,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1625,2,Glonass,14.6,1.15,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1626,18,Glonass,17.9,1.15,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1627,9,Glonass,19.3,1.15,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1628,15,Glonass,23.7,1.15,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1629,19,Glonass,17.7,1.15,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1630,17,Glonass,17.6,1.15,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1631,3,Glonass,27.4,1.15,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1632,2,GPS,15.5,1.35,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1633,5,GPS,28.4,1.35,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1634,12,GPS,27.6,1.35,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1635,21,GPS,30.5,1.35,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1636,24,GPS,26.8,1.35,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1637,25,GPS,26.9,1.35,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1638,29,GPS,21.5,1.35,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1639,31,GPS,16,1.35,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1640,5,Beidou,24,1.02,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1641,13,Beidou,11.7,1.02,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1642,14,Beidou,18.6,1.02,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1643,16,Beidou,16.8,1.02,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1644,1,Galileo,22.5,1.4,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1645,12,Galileo,18.1,1.4,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1646,24,Galileo,17.4,1.4,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1647,31,Galileo,14.5,1.4,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1648,2,Glonass,18.5,1.13,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1649,18,Glonass,14.9,1.13,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1650,9,Glonass,19.3,1.13,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1651,15,Glonass,23.2,1.13,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1652,19,Glonass,17.7,1.13,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1653,17,Glonass,20.7,1.13,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1654,3,Glonass,21.7,1.13,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1655,2,GPS,15.9,1.4,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1656,5,GPS,28.8,1.4,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1657,12,GPS,25.9,1.4,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1658,21,GPS,29.9,1.4,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1659,24,GPS,27.6,1.4,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1660,25,GPS,27.6,1.4,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1661,29,GPS,21.5,1.4,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1662,31,GPS,16.9,1.4,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1663,5,Beidou,23.3,1.07,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1664,13,Beidou,11.7,1.07,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1665,14,Beidou,19.2,1.07,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1666,16,Beidou,15.4,1.07,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1667,1,Galileo,20.9,1.4,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1668,12,Galileo,20.2,1.4,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1669,24,Galileo,18.7,1.4,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1670,31,Galileo,14.5,1.4,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1671,2,Glonass,18.4,1.21,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1672,18,Glonass,14.9,1.21,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1673,9,Glonass,19.3,1.21,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1674,15,Glonass,23,1.21,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1675,19,Glonass,16.3,1.21,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1676,17,Glonass,19.4,1.21,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1677,3,Glonass,25.3,1.21,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1678,2,GPS,23.7,1.3,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1679,5,GPS,29.1,1.3,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1680,12,GPS,25.9,1.3,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1681,21,GPS,29.9,1.3,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1682,24,GPS,27.3,1.3,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1683,25,GPS,28.5,1.3,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1684,29,GPS,15.1,1.3,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1685,31,GPS,19.5,1.3,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1686,5,Beidou,23.3,0.96,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1687,13,Beidou,11.7,0.96,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1688,14,Beidou,18.3,0.96,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1689,16,Beidou,15.4,0.96,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1690,1,Galileo,22.4,1.33,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1691,12,Galileo,20.7,1.33,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1692,24,Galileo,18.7,1.33,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1693,31,Galileo,14.5,1.33,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1694,2,Glonass,17.5,1,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1695,18,Glonass,15.8,1,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1696,9,Glonass,19.3,1,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1697,15,Glonass,22.7,1,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1698,19,Glonass,17.1,1,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1699,17,Glonass,18.6,1,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1700,3,Glonass,24.9,1,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1701,2,GPS,18.9,1.3,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1702,5,GPS,29.3,1.3,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1703,12,GPS,27.5,1.3,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1704,21,GPS,29.7,1.3,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1705,24,GPS,26.6,1.3,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1706,25,GPS,27.9,1.3,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1707,29,GPS,20.7,1.3,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1708,31,GPS,16.9,1.3,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1709,5,Beidou,23.3,0.96,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1710,13,Beidou,11.7,0.96,43,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1711,14,Beidou,17,0.96,63,15,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1712,16,Beidou,15.7,0.96,102,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1713,1,Galileo,22.1,1.33,180,61,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1714,12,Galileo,21.5,1.33,246,18,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1715,24,Galileo,16.7,1.33,323,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1716,31,Galileo,14.5,1.33,302,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1717,2,Glonass,16.4,1.16,67,14,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1718,18,Glonass,16.1,1.16,347,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1719,9,Glonass,19.3,1.16,327,19,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1720,15,Glonass,20.9,1.16,172,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1721,19,Glonass,17.1,1.16,271,35,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1722,17,Glonass,22.4,1.16,42,21,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1723,3,Glonass,25.9,1.16,116,10,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1724,2,GPS,18.9,1.35,43,33,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1725,5,GPS,27.7,1.35,95,36,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1726,12,GPS,25.4,1.35,126,44,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1727,21,GPS,31.2,1.35,227,24,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1728,24,GPS,23.1,1.35,175,2,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1729,25,GPS,26.1,1.35,29,87,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1730,29,GPS,18.2,1.35,317,54,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1731,31,GPS,16.8,1.35,299,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
1732,5,Beidou,22.9,1.03,149,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
