id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID,,,,,,
230,20,Beidou,27.6,-2.91,0,0,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
231,24,Beidou,32.9,-2.91,0,0,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
232,10,Glonass,26.7,-2.14,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
233,6,Glonass,14.3,-2.14,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
234,22,Glonass,36.1,-2.14,292,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
235,13,Glonass,18.2,-2.14,331,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
236,12,Glonass,31.9,-2.14,312,60,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
237,11,Glonass,34.7,-2.14,177,62,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
238,5,Glonass,23.4,-2.14,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
239,23,Glonass,37.5,-2.14,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
240,21,Glonass,29.3,-2.14,25,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
241,2,GPS,35.5,-0.34,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
242,5,GPS,40.4,-0.34,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
243,6,GPS,23.1,-0.34,39,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
244,12,GPS,39,-0.34,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
245,21,GPS,28.9,-0.34,219,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
246,24,GPS,30.8,-0.34,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
247,25,GPS,40.9,-0.34,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
248,29,GPS,39.6,-0.34,291,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
249,31,GPS,39.3,-0.34,314,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
250,10,Glonass,26,-3.59,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
251,6,Glonass,14.3,-3.59,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
252,22,Glonass,35.6,-3.59,292,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
253,13,Glonass,18.2,-3.59,331,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
254,12,Glonass,34.8,-3.59,312,60,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
255,11,Glonass,36.7,-3.59,177,62,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
256,5,Glonass,18.9,-3.59,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
257,23,Glonass,35.5,-3.59,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
258,21,Glonass,24.6,-3.59,25,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
259,2,GPS,36.2,-1.71,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
260,5,GPS,41.1,-1.71,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
261,6,GPS,24.3,-1.71,39,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
262,12,GPS,36.8,-1.71,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
263,21,GPS,29.5,-1.71,219,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
264,24,GPS,29,-1.71,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
265,25,GPS,39.6,-1.71,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
266,29,GPS,34.8,-1.71,291,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
267,31,GPS,37.2,-1.71,314,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
268,10,Glonass,25.6,0.04,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
269,6,Glonass,18.8,0.04,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
270,22,Glonass,35.4,0.04,292,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
271,13,Glonass,15.2,0.04,331,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
272,12,Glonass,33.6,0.04,312,60,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
273,11,Glonass,36.5,0.04,177,62,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
274,5,Glonass,19.4,0.04,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
275,23,Glonass,33.2,0.04,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
276,21,Glonass,28.5,0.04,25,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
277,2,GPS,32.7,1.85,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
278,5,GPS,38.6,1.85,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
279,6,GPS,25.7,1.85,39,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
280,12,GPS,39.7,1.85,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
281,21,GPS,30.5,1.85,219,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
282,24,GPS,33.7,1.85,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
283,25,GPS,37.3,1.85,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
284,29,GPS,40.1,1.85,291,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
285,31,GPS,37.1,1.85,314,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
286,10,Glonass,24.3,-3.64,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
287,6,Glonass,18.8,-3.64,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
288,22,Glonass,38.6,-3.64,292,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
289,13,Glonass,16.3,-3.64,331,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
290,12,Glonass,32.1,-3.64,312,60,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
291,11,Glonass,34.7,-3.64,177,62,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
292,5,Glonass,20.2,-3.64,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
293,23,Glonass,33.4,-3.64,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
294,21,Glonass,36.2,-3.64,25,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
295,2,GPS,36.7,-2.23,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
296,5,GPS,33.2,-2.23,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
297,6,GPS,17.5,-2.23,39,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
298,12,GPS,36,-2.23,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
299,21,GPS,26.6,-2.23,219,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
300,24,GPS,32.1,-2.23,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
301,25,GPS,38.2,-2.23,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
302,29,GPS,41,-2.23,291,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
303,31,GPS,39.5,-2.23,314,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
304,10,Glonass,23.8,-1.91,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
305,6,Glonass,18.8,-1.91,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
306,22,Glonass,37.2,-1.91,292,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
307,13,Glonass,16.3,-1.91,331,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
308,12,Glonass,32.9,-1.91,312,60,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
309,11,Glonass,35.4,-1.91,177,62,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
310,5,Glonass,25,-1.91,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
311,23,Glonass,34.9,-1.91,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
312,21,Glonass,37.2,-1.91,25,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
313,2,GPS,36.5,-1.2,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
314,5,GPS,32.1,-1.2,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
315,6,GPS,25.7,-1.2,39,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
316,12,GPS,33.2,-1.2,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
317,21,GPS,28.2,-1.2,219,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
318,24,GPS,36,-1.2,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
319,25,GPS,39.5,-1.2,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
320,29,GPS,41.1,-1.2,291,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
321,31,GPS,33.3,-1.2,314,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
322,10,Glonass,24.4,-7.41,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
323,6,Glonass,18.8,-7.41,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
324,22,Glonass,34.4,-7.41,292,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
325,13,Glonass,16.3,-7.41,331,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
326,12,Glonass,32.2,-7.41,312,60,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
327,11,Glonass,33,-7.41,177,62,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
328,5,Glonass,25.7,-7.41,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
329,23,Glonass,34.5,-7.41,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
330,21,Glonass,37.7,-7.41,25,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
331,2,GPS,35.6,-5.11,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
332,5,GPS,33.3,-5.11,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
333,6,GPS,26.1,-5.11,39,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
334,12,GPS,29.8,-5.11,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
335,21,GPS,27.1,-5.11,219,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
336,24,GPS,31.2,-5.11,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
337,25,GPS,40.8,-5.11,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
338,29,GPS,41.1,-5.11,291,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
339,31,GPS,30.5,-5.11,314,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
340,10,Glonass,17.9,-3.82,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
341,6,Glonass,18.8,-3.82,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
342,22,Glonass,33.9,-3.82,292,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
343,13,Glonass,16.3,-3.82,331,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
344,12,Glonass,31.1,-3.82,312,60,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
345,11,Glonass,33.3,-3.82,177,62,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
346,5,Glonass,25.1,-3.82,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
347,23,Glonass,38.3,-3.82,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
348,21,Glonass,34.9,-3.82,25,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
349,2,GPS,36.2,-1.14,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
350,5,GPS,34.1,-1.14,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
351,6,GPS,29.4,-1.14,39,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
352,12,GPS,35.8,-1.14,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
353,21,GPS,27.9,-1.14,219,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
354,24,GPS,27.8,-1.14,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
355,25,GPS,38.2,-1.14,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
356,29,GPS,38.1,-1.14,291,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
357,31,GPS,33,-1.14,314,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
358,10,Glonass,23.3,-2.05,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
359,6,Glonass,18.8,-2.05,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
360,22,Glonass,36,-2.05,292,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
361,13,Glonass,16.3,-2.05,331,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
362,12,Glonass,33.8,-2.05,312,60,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
363,11,Glonass,33.8,-2.05,177,62,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
364,5,Glonass,25.1,-2.05,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
365,23,Glonass,34.3,-2.05,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
366,21,Glonass,37.3,-2.05,25,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
367,2,GPS,34.5,-0.97,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
368,5,GPS,29.4,-0.97,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
369,6,GPS,25.3,-0.97,39,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
370,12,GPS,33.5,-0.97,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
371,21,GPS,25.2,-0.97,219,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
372,24,GPS,35.8,-0.97,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
373,25,GPS,38.7,-0.97,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
374,29,GPS,35.5,-0.97,291,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
375,31,GPS,35.5,-0.97,314,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
376,10,Glonass,30,-2.06,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
377,6,Glonass,18.8,-2.06,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
378,22,Glonass,34.8,-2.06,292,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
379,13,Glonass,13.3,-2.06,331,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
380,12,Glonass,33.3,-2.06,312,60,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
381,11,Glonass,35.8,-2.06,177,62,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
382,5,Glonass,19.1,-2.06,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
383,23,Glonass,27.7,-2.06,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
384,21,Glonass,36.6,-2.06,25,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
385,2,GPS,32.6,-1.87,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
386,5,GPS,32.4,-1.87,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
387,6,GPS,23.1,-1.87,39,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
388,12,GPS,36.3,-1.87,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
389,21,GPS,19.3,-1.87,219,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
390,24,GPS,31.2,-1.87,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
391,25,GPS,37.5,-1.87,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
392,29,GPS,37.4,-1.87,291,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
393,31,GPS,36.6,-1.87,314,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
394,2,Beidou,22.3,-1.51,119,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
395,3,Beidou,24.1,-1.51,101,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
396,5,Beidou,30.6,-1.51,149,47,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
397,8,Beidou,18.6,-1.51,42,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
398,10,Beidou,18.6,-1.51,137,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
399,12,Beidou,27.7,-1.51,272,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
400,13,Beidou,27.1,-1.51,40,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
401,19,Beidou,31.7,-1.51,0,0,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
402,20,Beidou,20.5,-1.51,0,0,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
403,24,Beidou,34.6,-1.51,0,0,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
404,11,Galileo,22.7,-2,240,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
405,12,Galileo,30.3,-2,344,77,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
406,24,Galileo,33.2,-2,298,73,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
407,25,Galileo,33.2,-2,319,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
408,31,Galileo,32,-2,150,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
409,10,Glonass,26.3,-0.93,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
410,6,Glonass,18.8,-0.93,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
411,22,Glonass,34.2,-0.93,292,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
412,13,Glonass,18,-0.93,331,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
413,12,Glonass,34.3,-0.93,312,60,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
414,11,Glonass,37.1,-0.93,177,62,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
415,5,Glonass,19.1,-0.93,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
416,23,Glonass,27.7,-0.93,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
417,21,Glonass,37.8,-0.93,25,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
418,2,GPS,34.5,-0.42,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
419,5,GPS,29,-0.42,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
420,6,GPS,23.1,-0.42,39,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
421,12,GPS,39.3,-0.42,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
422,21,GPS,21.4,-0.42,219,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
423,24,GPS,30,-0.42,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
424,25,GPS,38,-0.42,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
425,29,GPS,38.5,-0.42,291,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
426,31,GPS,37.9,-0.42,314,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
427,2,Beidou,23.4,-0.07,119,30,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
428,3,Beidou,24.1,-0.07,101,8,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
429,5,Beidou,30.4,-0.07,149,47,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
430,8,Beidou,22.6,-0.07,42,15,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
431,10,Beidou,24.2,-0.07,137,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
432,12,Beidou,29.3,-0.07,272,45,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
433,13,Beidou,22,-0.07,40,40,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
434,19,Beidou,32.1,-0.07,0,0,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
435,20,Beidou,19.8,-0.07,0,0,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
436,24,Beidou,34.6,-0.07,0,0,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
437,11,Galileo,25,-0.57,240,36,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
438,12,Galileo,31,-0.57,344,77,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
439,24,Galileo,31.9,-0.57,298,73,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
440,25,Galileo,34.9,-0.57,319,22,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
441,31,Galileo,31.3,-0.57,150,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
442,10,Glonass,20.1,-1.45,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
443,6,Glonass,18.8,-1.45,88,7,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
444,22,Glonass,33.5,-1.45,293,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
445,13,Glonass,13.2,-1.45,331,4,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
446,12,Glonass,33.4,-1.45,312,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
447,11,Glonass,38.3,-1.45,177,61,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
448,5,Glonass,12.5,-1.45,36,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
449,23,Glonass,34.9,-1.45,244,12,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
450,21,Glonass,38.3,-1.45,26,37,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
451,2,GPS,32.1,-1.82,46,49,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
452,5,GPS,23.7,-1.82,115,28,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
453,6,GPS,21.7,-1.82,39,3,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
454,12,GPS,36.1,-1.82,104,58,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
455,24,GPS,39.2,-1.82,182,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
456,25,GPS,37.7,-1.82,334,68,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
457,29,GPS,38.2,-1.82,291,46,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
458,31,GPS,38.2,-1.82,313,17,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
459,10,Glonass,18.3,-1.35,157,9,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
460,22,Glonass,33.6,-1.35,293,57,TORGI-GNSS-20180907T045903.103Z.gpkg,0,Control-10,,,,,,
