id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,FileName,CONUS,FileId
652,9,Glonass,32.5,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
653,20,Glonass,24.3,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
654,19,Glonass,29.5,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
655,21,Glonass,32.9,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
656,3,Glonass,23.4,0.29,46,2,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
657,2,GPS,37.3,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
658,5,GPS,24.4,0.5,123,24,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
659,12,GPS,32,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
660,24,GPS,28,0.5,185,26,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
661,25,GPS,28.1,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
662,31,GPS,46.3,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
663,10,Glonass,34,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
664,9,Glonass,29.5,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
665,20,Glonass,30.3,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
666,19,Glonass,30.9,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
667,21,Glonass,33.7,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
668,3,Glonass,25,0.29,46,2,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
669,2,GPS,36.8,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
670,12,GPS,33.7,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
671,24,GPS,28.4,0.5,185,26,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
672,25,GPS,31.4,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
673,29,GPS,38.6,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
674,31,GPS,46.3,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
675,10,Glonass,35.3,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
676,9,Glonass,34.7,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
677,20,Glonass,31.6,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
678,19,Glonass,30.9,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
679,21,Glonass,34,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
680,2,GPS,36,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
681,12,GPS,33,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
682,24,GPS,26.4,0.5,185,26,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
683,25,GPS,35.4,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
684,29,GPS,41,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
685,31,GPS,45.2,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
686,10,Glonass,36.4,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
687,9,Glonass,35.1,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
688,20,Glonass,32.5,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
689,19,Glonass,32.3,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
690,21,Glonass,34.7,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
691,2,GPS,37,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
692,12,GPS,33.3,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
693,24,GPS,28.2,0.5,185,26,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
694,25,GPS,35.5,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
695,29,GPS,41.5,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
696,31,GPS,46.3,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
697,10,Glonass,36.9,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
698,9,Glonass,35.5,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
699,20,Glonass,32.8,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
700,19,Glonass,30.8,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
701,21,Glonass,34.3,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
702,2,GPS,36.4,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
703,12,GPS,32.6,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
704,24,GPS,26.1,0.5,185,26,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
705,25,GPS,36.5,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
706,29,GPS,41.3,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
707,31,GPS,45.2,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
708,10,Glonass,35.6,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
709,9,Glonass,36.2,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
710,20,Glonass,32.7,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
711,19,Glonass,30.7,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
712,21,Glonass,34,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
713,2,GPS,37.4,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
714,12,GPS,32.6,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
715,24,GPS,29.9,0.5,185,26,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
716,25,GPS,35.6,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
717,29,GPS,41.9,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
718,31,GPS,46.5,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
719,10,Glonass,35.3,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
720,9,Glonass,34.1,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
721,20,Glonass,32.9,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
722,19,Glonass,30.6,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
723,21,Glonass,35.3,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
724,2,GPS,36.6,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
725,12,GPS,32.5,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
726,24,GPS,27.8,0.5,185,26,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
727,25,GPS,37,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
728,29,GPS,42,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
729,31,GPS,47.1,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
730,10,Glonass,37.2,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
731,9,Glonass,35.2,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
732,20,Glonass,31.3,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
733,19,Glonass,30.1,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
734,21,Glonass,34.4,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
735,2,GPS,35.5,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
736,12,GPS,31.4,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
737,25,GPS,35.9,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
738,29,GPS,41.5,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
739,31,GPS,46.3,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
740,10,Glonass,36,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
741,9,Glonass,35.9,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
742,20,Glonass,32.3,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
743,19,Glonass,29.9,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
744,21,Glonass,32.9,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
745,2,GPS,36.7,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
746,12,GPS,32.3,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
747,21,GPS,23,0.5,217,1,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
