id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUS,fileID,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43
487,2,Beidou,21.3,-0.37,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
488,5,Beidou,27.9,-0.37,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
489,10,Beidou,25.1,-0.37,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
490,13,Beidou,25.6,-0.37,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
491,19,Beidou,31.8,-0.37,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
492,29,Beidou,38.5,-0.37,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
493,1,Galileo,33.8,-0.15,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
494,22,Glonass,39.1,-1.04,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
495,13,Glonass,29.9,-1.04,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
496,12,Glonass,31.4,-1.04,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
497,11,Glonass,35.6,-1.04,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
498,23,Glonass,40.5,-1.04,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
499,21,Glonass,19.8,-1.04,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
500,2,GPS,33.3,-0.1,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
501,5,GPS,27.8,-0.1,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
502,6,GPS,23.7,-0.1,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
503,12,GPS,38.5,-0.1,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
504,19,GPS,24.4,-0.1,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
505,25,GPS,39.6,-0.1,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
506,29,GPS,39.9,-0.1,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
507,32,GPS,17.5,-0.1,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
508,2,Beidou,21.5,-0.31,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
509,5,Beidou,27.9,-0.31,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
510,10,Beidou,25,-0.31,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
511,13,Beidou,25.5,-0.31,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
512,19,Beidou,32.1,-0.31,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
513,29,Beidou,38.8,-0.31,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
514,1,Galileo,34.1,-0.09,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
515,22,Glonass,39.1,-1.02,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
516,13,Glonass,29.3,-1.02,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
517,12,Glonass,31.1,-1.02,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
518,11,Glonass,35.9,-1.02,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
519,23,Glonass,40.7,-1.02,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
520,21,Glonass,19.8,-1.02,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
521,2,GPS,33.2,-0.05,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
522,5,GPS,26.9,-0.05,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
523,6,GPS,24.1,-0.05,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
524,12,GPS,38,-0.05,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
525,19,GPS,24.4,-0.05,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
526,25,GPS,39.7,-0.05,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
527,29,GPS,40.1,-0.05,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
528,32,GPS,17.4,-0.05,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
529,2,Beidou,21.5,-0.35,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
530,5,Beidou,28.3,-0.35,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
531,10,Beidou,25.2,-0.35,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
532,13,Beidou,25.6,-0.35,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
533,19,Beidou,32.1,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
534,29,Beidou,38.7,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
535,1,Galileo,34.2,-0.09,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
536,22,Glonass,39,-1.08,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
537,13,Glonass,29.7,-1.08,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
538,12,Glonass,30.9,-1.08,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
539,11,Glonass,35.8,-1.08,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
540,23,Glonass,40.5,-1.08,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
541,21,Glonass,16.6,-1.08,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
542,2,GPS,32.7,-0.1,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
543,5,GPS,27.2,-0.1,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
544,6,GPS,24.1,-0.1,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
545,12,GPS,38,-0.1,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
546,19,GPS,24.4,-0.1,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
547,25,GPS,39.7,-0.1,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
548,29,GPS,39.9,-0.1,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
549,32,GPS,17.4,-0.1,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
550,2,Beidou,21.5,-0.35,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
551,5,Beidou,27.7,-0.35,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
552,10,Beidou,25.8,-0.35,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
553,13,Beidou,24.1,-0.35,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
554,19,Beidou,32,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
555,29,Beidou,38.6,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
556,1,Galileo,34,-0.09,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
557,22,Glonass,39,-1.05,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
558,13,Glonass,29.8,-1.05,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
559,12,Glonass,31.1,-1.05,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
560,11,Glonass,36.3,-1.05,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
561,23,Glonass,41.1,-1.05,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
562,21,Glonass,16.6,-1.05,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
563,2,GPS,32.5,-0.1,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
564,5,GPS,27.1,-0.1,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
565,6,GPS,23.9,-0.1,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
566,12,GPS,38.3,-0.1,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
567,19,GPS,24,-0.1,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
568,25,GPS,40,-0.1,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
569,29,GPS,39.9,-0.1,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
570,32,GPS,17.2,-0.1,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
571,2,Beidou,22.3,-0.35,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
572,5,Beidou,28.3,-0.35,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
573,10,Beidou,25.3,-0.35,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
574,13,Beidou,25.6,-0.35,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
575,19,Beidou,31.9,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
576,29,Beidou,38.5,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
577,1,Galileo,34.3,-0.09,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
578,22,Glonass,39.2,-1.05,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
579,13,Glonass,29.9,-1.05,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
580,12,Glonass,30.8,-1.05,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
581,11,Glonass,36.2,-1.05,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
582,23,Glonass,41,-1.05,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
583,21,Glonass,17.5,-1.05,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
584,2,GPS,32.6,-0.1,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
585,5,GPS,27.3,-0.1,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
586,6,GPS,24.3,-0.1,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
587,12,GPS,38,-0.1,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
588,19,GPS,24,-0.1,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
589,25,GPS,39.6,-0.1,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
590,29,GPS,40.1,-0.1,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
591,32,GPS,18.8,-0.1,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
592,2,Beidou,22.3,-0.31,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
593,5,Beidou,28,-0.31,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
594,10,Beidou,25.6,-0.31,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
595,13,Beidou,25.7,-0.31,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
596,19,Beidou,31.8,-0.31,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
597,29,Beidou,38.8,-0.31,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
598,1,Galileo,34.3,-0.09,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
599,22,Glonass,39.3,-0.98,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
600,13,Glonass,29.9,-0.98,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
601,12,Glonass,30,-0.98,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
602,11,Glonass,36,-0.98,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
603,23,Glonass,41.1,-0.98,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
604,21,Glonass,18.6,-0.98,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
605,2,GPS,32.5,0,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
606,5,GPS,26.7,0,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
607,6,GPS,24.1,0,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
608,12,GPS,37.5,0,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
609,19,GPS,24.2,0,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
610,25,GPS,40,0,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
611,29,GPS,40,0,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
612,32,GPS,18.1,0,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
613,2,Beidou,22.3,-0.26,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
614,5,Beidou,27.9,-0.26,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
615,10,Beidou,25.4,-0.26,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
616,13,Beidou,25.2,-0.26,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
617,19,Beidou,31.6,-0.26,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
618,29,Beidou,38.7,-0.26,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
619,1,Galileo,33.9,0.03,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
620,22,Glonass,38.9,-1.04,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
621,13,Glonass,30.3,-1.04,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
622,12,Glonass,30,-1.04,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
623,11,Glonass,36.3,-1.04,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
624,23,Glonass,40.8,-1.04,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
625,21,Glonass,18.9,-1.04,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
626,2,GPS,32.5,-0.05,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
627,5,GPS,26.5,-0.05,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
628,6,GPS,23.7,-0.05,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
629,12,GPS,37.6,-0.05,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
630,19,GPS,25,-0.05,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
631,25,GPS,40,-0.05,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
632,29,GPS,39.8,-0.05,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
633,32,GPS,19.6,-0.05,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
634,2,Beidou,21.3,-0.26,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
635,5,Beidou,28.7,-0.26,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
636,10,Beidou,25.7,-0.26,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
637,13,Beidou,24.5,-0.26,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
638,19,Beidou,32.2,-0.26,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
639,29,Beidou,38.8,-0.26,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
640,1,Galileo,33.7,-0.03,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
641,22,Glonass,38.8,-0.96,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
642,13,Glonass,28.9,-0.96,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
643,12,Glonass,30.3,-0.96,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
644,11,Glonass,36.2,-0.96,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
645,23,Glonass,40.8,-0.96,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
646,21,Glonass,19.5,-0.96,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
647,2,GPS,31.8,-0.05,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
648,5,GPS,26.8,-0.05,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
649,6,GPS,23.2,-0.05,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
650,12,GPS,37.6,-0.05,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
651,19,GPS,24.9,-0.05,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
652,25,GPS,39.7,-0.05,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
653,29,GPS,40.1,-0.05,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
654,32,GPS,19.6,-0.05,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
655,2,Beidou,21.3,-0.31,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
656,5,Beidou,28.4,-0.31,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
657,10,Beidou,25.4,-0.31,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
658,13,Beidou,25.4,-0.31,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
659,19,Beidou,32.1,-0.31,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
660,29,Beidou,38.4,-0.31,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
661,1,Galileo,34.1,-0.03,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
662,22,Glonass,38.8,-1.07,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
663,13,Glonass,29.5,-1.07,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
664,12,Glonass,30.4,-1.07,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
665,11,Glonass,36,-1.07,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
666,23,Glonass,40.8,-1.07,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
667,21,Glonass,19.5,-1.07,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
668,2,GPS,32,-0.1,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
669,5,GPS,26.9,-0.1,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
670,6,GPS,24,-0.1,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
671,12,GPS,37.9,-0.1,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
672,19,GPS,24.7,-0.1,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
673,25,GPS,39.7,-0.1,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
674,29,GPS,40.2,-0.1,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
675,32,GPS,17.4,-0.1,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
676,2,Beidou,21.3,-0.37,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
677,5,Beidou,28.5,-0.37,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
678,10,Beidou,25.7,-0.37,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
679,13,Beidou,24.9,-0.37,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
680,19,Beidou,31.9,-0.37,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
681,29,Beidou,38.8,-0.37,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
682,1,Galileo,34.4,-0.09,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
683,22,Glonass,39,-0.99,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
684,13,Glonass,30.1,-0.99,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
685,12,Glonass,31.3,-0.99,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
686,11,Glonass,36.6,-0.99,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
687,23,Glonass,40.7,-0.99,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
688,21,Glonass,17.3,-0.99,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
689,2,GPS,32.1,-0.05,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
690,5,GPS,26.6,-0.05,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
691,6,GPS,25.5,-0.05,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
692,12,GPS,37.8,-0.05,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
693,19,GPS,22.9,-0.05,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
694,25,GPS,39.4,-0.05,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
695,29,GPS,40.1,-0.05,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
696,32,GPS,17.9,-0.05,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
697,2,Beidou,20.6,-0.35,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
698,5,Beidou,27.5,-0.35,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
699,10,Beidou,25.4,-0.35,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
700,13,Beidou,25,-0.35,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
701,19,Beidou,31.8,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
702,29,Beidou,38.7,-0.35,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
703,1,Galileo,35,-0.09,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
704,22,Glonass,39.1,-1.01,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
705,13,Glonass,29.1,-1.01,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
706,12,Glonass,30.8,-1.01,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
707,11,Glonass,37.4,-1.01,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
708,23,Glonass,40.5,-1.01,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
709,21,Glonass,17.3,-1.01,35,12,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
710,2,GPS,32.2,0,75,66,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
711,5,GPS,26.8,0,135,13,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
712,6,GPS,26.6,0,42,23,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
713,12,GPS,37.7,0,46,68,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
714,19,GPS,22.7,0,57,8,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
715,25,GPS,39.5,0,320,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
716,29,GPS,40.3,0,264,32,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
717,32,GPS,17.3,0,281,3,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
718,2,Beidou,20.6,-0.26,119,30,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
719,5,Beidou,28.1,-0.26,149,46,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
720,10,Beidou,26.1,-0.26,127,14,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
721,13,Beidou,26.2,-0.26,43,47,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
722,19,Beidou,31.7,-0.26,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
723,29,Beidou,38.7,-0.26,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
724,1,Galileo,35.2,0.03,317,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
725,22,Glonass,38.9,-0.97,0,0,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
726,13,Glonass,29.8,-0.97,329,28,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
727,12,Glonass,31.4,-0.97,136,86,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
728,11,Glonass,36.8,-0.97,146,35,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
729,23,Glonass,40.8,-0.97,243,41,TORGI-GNSS-20180908T040426.058Z.gpkg,0,Control-43,,,
